INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,FILE_NUMBER
Shoplifting,14600 104TH AVE,4,2019,19-57371
Shoplifting,14600 104TH AVE,4,2019,19-57570
Shoplifting,8800 152ND ST,4,2019,19-57655
Shoplifting,15300 FRASER HWY,4,2019,19-58042
Shoplifting,10300 152ND ST,4,2019,19-59303
Shoplifting,14600 104TH AVE,4,2019,19-59880
Shoplifting,10300 152ND ST,4,2019,19-60024
Shoplifting,9000 152ND ST,4,2019,19-60387
Shoplifting,10300 152ND ST,4,2019,19-60441
Shoplifting,10300 152ND ST,4,2019,19-60508
Shoplifting,15900 FRASER HWY,4,2019,19-60581
Shoplifting,15900 FRASER HWY,4,2019,19-61073
Shoplifting,152ND ST / 105TH AVE,4,2019,19-61537
Shoplifting,15900 FRASER HWY,4,2019,19-61671
Shoplifting,10300 152ND ST,4,2019,19-51973
Shoplifting,10400 152ND ST,4,2019,19-57179
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-45991
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-46258
Shoplifting,12000 NORDEL WAY,4,2019,19-46302
Shoplifting,7200 122ND ST,4,2019,19-46437
Shoplifting,12400 88TH AVE,4,2019,19-46441
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-47001
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-47077
Shoplifting,6200 KING GEORGE BLVD,4,2019,19-47128
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-47447
Shoplifting,7300 KING GEORGE BLVD,4,2019,19-47510
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-47520
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-48192
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-48199
Shoplifting,12100 NORDEL WAY,4,2019,19-48774
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-48815
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-49267
Shoplifting,12100 NORDEL WAY,4,2019,19-49317
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-50227
Shoplifting,6900 KING GEORGE BLVD,4,2019,19-50663
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-50694
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-51107
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-51133
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-51301
Shoplifting,7300 KING GEORGE BLVD,4,2019,19-51699
Shoplifting,7300 KING GEORGE BLVD,4,2019,19-52216
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-53319
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-53549
Shoplifting,7300 KING GEORGE BLVD,4,2019,19-53918
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-54872
Shoplifting,12100 72ND AVE,4,2019,19-54940
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-55030
Shoplifting,12000 NORDEL WAY,4,2019,19-55128
Shoplifting,13500 88TH AVE,4,2019,19-55223
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-55525
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-55566
Shoplifting,KING GEORGE BLVD / 76TH AVE,4,2019,19-56095
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-57028
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-58133
Shoplifting,7400 KING GEORGE BLVD,4,2019,19-58194
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-60003
Shoplifting,7300 KING GEORGE BLVD,4,2019,19-61519
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-61842
Shoplifting,7500 KING GEORGE BLVD,4,2019,19-48558
Shoplifting,12100 72ND AVE,4,2019,19-51996
Shoplifting,12400 88TH AVE,4,2019,19-55696
Shoplifting,12000 NORDEL WAY,4,2019,19-56334
Shoplifting,12000 NORDEL WAY,4,2019,19-61002
Shoplifting,18600 FRASER HWY,3,2019,19-39701
Shoplifting,17700 56TH AVE,4,2019,19-48915
Shoplifting,17700 56TH AVE,4,2019,19-51358
Shoplifting,5600 175TH ST,4,2019,19-53144
Shoplifting,19100 72ND AVE,4,2019,19-54374
Shoplifting,17700 56TH AVE,4,2019,19-55350
Shoplifting,18300 FRASER HWY,4,2019,19-56068
Shoplifting,17700 56TH AVE,4,2019,19-59271
Shoplifting,19100 72ND AVE,4,2019,19-59402
Shoplifting,18300 FRASER HWY,4,2019,19-61569
Shoplifting,17700 56TH AVE,4,2019,19-53700
Shoplifting,3000 152ND ST,2,2019,19-20917
Shoplifting,15300 24TH AVE,4,2019,19-46015
Shoplifting,1700 KING GEORGE BLVD,4,2019,19-46101
Shoplifting,1600 152ND ST,4,2019,19-46351
Shoplifting,2300 160TH ST,4,2019,19-46365
Shoplifting,4300 KING GEORGE BLVD,4,2019,19-46396
Shoplifting,1600 152ND ST,4,2019,19-48042
Shoplifting,15700 CROYDON DR,4,2019,19-48657
Shoplifting,15700 CROYDON DR,4,2019,19-50220
Shoplifting,3000 152ND ST,4,2019,19-50383
Shoplifting,2300 160TH ST,4,2019,19-50394
Shoplifting,15700 CROYDON DR,4,2019,19-52225
Shoplifting,1600 152ND ST,4,2019,19-52263
Shoplifting,1600 152ND ST,4,2019,19-52451
Shoplifting,1700 152ND ST,4,2019,19-52751
Shoplifting,1600 152ND ST,4,2019,19-52771
Shoplifting,2300 160TH ST,4,2019,19-53350
Shoplifting,3000 152ND ST,4,2019,19-53496
Shoplifting,2500 160TH ST,4,2019,19-53510
Shoplifting,1600 152ND ST,4,2019,19-53780
Shoplifting,15300 24TH AVE,4,2019,19-54943
Shoplifting,160TH ST / 24TH AVE,4,2019,19-54949
Shoplifting,15300 24TH AVE,4,2019,19-54970
Shoplifting,15700 CROYDON DR,4,2019,19-55039
Shoplifting,15300 24TH AVE,4,2019,19-55047
Shoplifting,1600 152ND ST,4,2019,19-56570
Shoplifting,2300 160TH ST,4,2019,19-56847
Shoplifting,1600 152ND ST,4,2019,19-57999
Shoplifting,12800 16TH AVE,4,2019,19-58813
Shoplifting,2300 160TH ST,4,2019,19-59254
Shoplifting,1600 152ND ST,4,2019,19-59330
Shoplifting,1600 152ND ST,4,2019,19-59401
Shoplifting,1600 152ND ST,4,2019,19-59470
Shoplifting,2300 160TH ST,4,2019,19-59965
Shoplifting,1600 152ND ST,4,2019,19-60401
Shoplifting,2500 160TH ST,4,2019,19-60455
Shoplifting,2300 160TH ST,4,2019,19-60604
Shoplifting,1700 152ND ST,4,2019,19-60860
Shoplifting,2300 160TH ST,4,2019,19-60913
Shoplifting,2300 160TH ST,4,2019,19-61026
Shoplifting,1700 152ND ST,4,2019,19-48265
Fatal/Injury Collision,10400 132ND ST,4,2019,19-53797
Fatal/Injury Collision,148TH ST / 90TH AVE,4,2019,19-54394
Fatal/Injury Collision,108TH AVE / KING GEORGE BLVD,4,2019,19-56278
Fatal/Injury Collision,127TH ST / 96TH AVE,4,2019,19-58175
Fatal/Injury Collision,KING GEORGE BLVD / 104TH AVE,4,2019,19-58916
Fatal/Injury Collision,128TH ST / 88TH AVE,4,2019,19-47815
Fatal/Injury Collision,WHALLEY BLVD / 101ST AVE,4,2019,19-53930
Fatal/Injury Collision,132ND ST / 89TH AVE,4,2019,19-59487
Fatal/Injury Collision,12200 KING GEORGE BLVD,4,2019,19-46203
Fatal/Injury Collision,132ND ST / 100TH AVE,4,2019,19-48145
Fatal/Injury Collision,10100 KING GEORGE BLVD,4,2019,19-49203
Fatal/Injury Collision,140TH ST / 92ND AVE,4,2019,19-54992
Fatal/Injury Collision,91ST AVE / KING GEORGE BLVD,4,2019,19-54993
Fatal/Injury Collision,13000 103A AVE,4,2019,19-55195
Fatal/Injury Collision,88TH AVE / 130TH ST,4,2019,19-55773
Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,4,2019,19-56153
Fatal/Injury Collision,130TH ST / 88TH AVE,4,2019,19-57141
Fatal/Injury Collision,111TH AVE / 132ND ST,4,2019,19-60510
Fatal/Injury Collision,13600 108TH AVE,4,2019,19-61647
Fatal/Injury Collision,UNIVERSITY DR / KING GEORGE BLVD,1,2019,19-806
Fatal/Injury Collision,92ND AVE / 132ND ST,4,2019,19-46113
Fatal/Injury Collision,108TH AVE / KING GEORGE BLVD,4,2019,19-46775
Fatal/Injury Collision,126TH ST / 96TH AVE,4,2019,19-47446
Fatal/Injury Collision,12500 98TH AVE,4,2019,19-49517
Fatal/Injury Collision,12200 KING GEORGE BLVD,4,2019,19-55450
Fatal/Injury Collision,128TH ST / 92ND AVE,4,2019,19-50934
Fatal/Injury Collision,101ST AVE / 120TH ST,4,2019,19-46878
Fatal/Injury Collision,KING GEORGE BLVD / 96TH AVE,4,2019,19-46923
Fatal/Injury Collision,99TH AVE / 120TH ST,4,2019,19-49038
Fatal/Injury Collision,10300 KING GEORGE BLVD,4,2019,19-51708
Fatal/Injury Collision,WHALLEY BLVD / 100TH AVE,4,2019,19-58188
Fatal/Injury Collision,88TH AVE / 128TH ST,4,2019,19-61076
Fatal/Injury Collision,KING GEORGE BLVD / 104TH AVE,4,2019,19-61471
Fatal/Injury Collision,HWY 17 / 124TH ST OFRP,4,2019,19-61806
Fatal/Injury Collision,RIVER RD / 117TH ST,4,2019,19-51766
Fatal/Injury Collision,KING GEORGE BLVD / 100TH AVE,4,2019,19-53419
Fatal/Injury Collision,KING GEORGE BLVD / 96TH AVE,4,2019,19-57440
Fatal/Injury Collision,12200 KING GEORGE BLVD,4,2019,19-58713
Fatal/Injury Collision,10100 132ND ST,4,2019,19-53262
Fatal/Injury Collision,88TH AVE / 130TH ST,4,2019,19-55773
Fatal/Injury Collision,96TH AVE / 160TH ST,4,2019,19-47739
Fatal/Injury Collision,84TH AVE / 152ND ST,4,2019,19-47745
Fatal/Injury Collision,HWY 17 / 104TH AVE,4,2019,19-51051
Fatal/Injury Collision,FRASER HWY / 160TH ST,4,2019,19-51398
Fatal/Injury Collision,104TH AVE / 144TH ST,4,2019,19-51576
Fatal/Injury Collision,109TH AVE / 160TH ST,4,2019,19-53701
Fatal/Injury Collision,100TH AVE / 152ND ST,4,2019,19-54271
Fatal/Injury Collision,100TH AVE / 144TH ST,4,2019,19-55050
Fatal/Injury Collision,104TH AVE / 152ND ST,4,2019,19-57594
Fatal/Injury Collision,16200 96TH AVE,4,2019,19-45961
Fatal/Injury Collision,8800 152ND ST,4,2019,19-46499
Fatal/Injury Collision,88TH AVE / FRASER HWY,4,2019,19-52839
Fatal/Injury Collision,108TH AVE / 162ND ST,4,2019,19-54084
Fatal/Injury Collision,FRASER HWY / 156TH ST,4,2019,19-54697
Fatal/Injury Collision,14000 114A AVE,4,2019,19-55286
Fatal/Injury Collision,160TH ST / 108TH AVE,4,2019,19-56288
Fatal/Injury Collision,FRASER HWY / 140TH ST,4,2019,19-56819
Fatal/Injury Collision,144TH ST / 100TH AVE,4,2019,19-59183
Fatal/Injury Collision,152ND ST / 105TH AVE,4,2019,19-59358
Fatal/Injury Collision,96TH AVE / 159TH ST,4,2019,19-59752
Fatal/Injury Collision,102A AVE / 152A ST,4,2019,19-59770
Fatal/Injury Collision,160TH ST / 91ST AVE,4,2019,19-60716
Fatal/Injury Collision,104A AVE / 144TH ST,4,2019,19-61117
Fatal/Injury Collision,FRASER HWY / FLEETWOOD WAY,4,2019,19-61418
Fatal/Injury Collision,15200 86TH AVE,4,2019,19-46586
Fatal/Injury Collision,156TH ST / 104TH AVE,4,2019,19-48114
Fatal/Injury Collision,156TH ST / 88TH AVE,4,2019,19-51706
Fatal/Injury Collision,96TH AVE / FRASER HWY,4,2019,19-51775
Fatal/Injury Collision,15900 82ND AVE,4,2019,19-52428
Fatal/Injury Collision,15300 82ND AVE,4,2019,19-53559
Fatal/Injury Collision,140TH ST / 96TH AVE,4,2019,19-54556
Fatal/Injury Collision,FRASER HWY / 159TH ST,4,2019,19-49237
Fatal/Injury Collision,176TH ST / 96TH AVE,4,2019,19-51906
Fatal/Injury Collision,148TH ST / FRASER HWY,4,2019,19-47192
Fatal/Injury Collision,9000 152ND ST,3,2019,19-53743
Fatal/Injury Collision,101ST AVE / 152ND ST,4,2019,19-58689
Fatal/Injury Collision,HWY 17 / 104TH AVE,4,2019,19-61013
Fatal/Injury Collision,9600 152ND ST,4,2019,19-61515
Fatal/Injury Collision,FRASER HWY / 88TH AVE,3,2019,19-37500
Fatal/Injury Collision,96TH AVE / 152ND ST,4,2019,19-49687
Fatal/Injury Collision,8300 152A ST,4,2019,19-55301
Fatal/Injury Collision,16200 96TH AVE,4,2019,19-45961
Fatal/Injury Collision,148TH ST / 72ND AVE,4,2019,19-52503
Fatal/Injury Collision,80TH AVE / 125TH ST,4,2019,19-53227
Fatal/Injury Collision,KING GEORGE BLVD / 68TH AVE,4,2019,19-54384
Fatal/Injury Collision,7300 137TH ST,4,2019,19-58622
Fatal/Injury Collision,125TH ST / 72ND AVE,4,2019,19-60552
Fatal/Injury Collision,141A ST / 72ND AVE,4,2019,19-60592
Fatal/Injury Collision,13700 72ND AVE,4,2019,19-61498
Fatal/Injury Collision,72ND AVE / 134TH ST,4,2019,19-48077
Fatal/Injury Collision,144TH ST / 60TH AVE,4,2019,19-49135
Fatal/Injury Collision,128TH ST / 64TH AVE,4,2019,19-54789
Fatal/Injury Collision,124TH ST / 66TH AVE,4,2019,19-56477
Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,4,2019,19-47728
Fatal/Injury Collision,KING GEORGE BLVD / 78TH AVE,3,2019,19-33527
Fatal/Injury Collision,76TH AVE / 150A ST,4,2019,19-46003
Fatal/Injury Collision,132ND ST / 80TH AVE,4,2019,19-46337
Fatal/Injury Collision,146TH ST / 73A AVE,4,2019,19-48544
Fatal/Injury Collision,144TH ST / 74TH AVE,4,2019,19-48574
Fatal/Injury Collision,144TH ST / 60TH AVE,4,2019,19-49135
Fatal/Injury Collision,56TH AVE / 144TH ST,4,2019,19-49212
Fatal/Injury Collision,EDMUND DR / PANORAMA DR,4,2019,19-49770
Fatal/Injury Collision,7500 140TH ST,4,2019,19-51604
Fatal/Injury Collision,134A ST / 80TH AVE,4,2019,19-51860
Fatal/Injury Collision,86TH AVE / 128TH ST,4,2019,19-52172
Fatal/Injury Collision,76TH AVE / 146A ST,4,2019,19-52927
Fatal/Injury Collision,64TH AVE / 152ND ST,4,2019,19-53345
Fatal/Injury Collision,64TH AVE / 144TH ST,4,2019,19-54069
Fatal/Injury Collision,134TH ST / 72ND AVE,4,2019,19-54742
Fatal/Injury Collision,74TH AVE / KING GEORGE BLVD,4,2019,19-54845
Fatal/Injury Collision,6900 KING GEORGE BLVD,4,2019,19-55466
Fatal/Injury Collision,8300 BLOCK 128TH ST,4,2019,19-55704
Fatal/Injury Collision,14300 88TH AVE,4,2019,19-57155
Fatal/Injury Collision,KING GEORGE BLVD / 77TH AVE,4,2019,19-58748
Fatal/Injury Collision,132ND ST / 76TH AVE,4,2019,19-61178
Fatal/Injury Collision,ANVIL WAY / 128TH ST,4,2019,19-61458
Fatal/Injury Collision,128B ST / 68TH AVE,4,2019,19-61597
Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,4,2019,19-47728
Fatal/Injury Collision,68TH AVE / 144TH ST,4,2019,19-47931
Fatal/Injury Collision,7900 144TH ST,4,2019,19-49461
Fatal/Injury Collision,84TH AVE / 128TH ST,4,2019,19-50669
Fatal/Injury Collision,7200 132ND ST,4,2019,19-53381
Fatal/Injury Collision,152ND ST / 72ND AVE,4,2019,19-54663
Fatal/Injury Collision,7100 143A ST,4,2019,19-56027
Fatal/Injury Collision,13000 68TH AVE,4,2019,19-56436
Fatal/Injury Collision,85TH AVE / 128TH ST,4,2019,19-56525
Fatal/Injury Collision,6300 130TH ST,4,2019,19-57874
Fatal/Injury Collision,124TH ST / 72ND AVE,4,2019,19-51817
Fatal/Injury Collision,6700 133RD ST,4,2019,19-54115
Fatal/Injury Collision,76TH AVE / 152ND ST,4,2019,19-48106
Fatal/Injury Collision,12400 88TH AVE,4,2019,19-52044
Fatal/Injury Collision,136B ST / 70TH AVE,4,2019,19-58516
Fatal/Injury Collision,66TH AVE / 121ST ST,4,2019,19-59105
Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,4,2019,19-59177
Fatal/Injury Collision,135A ST / 77TH AVE,4,2019,19-59307
Fatal/Injury Collision,60TH AVE / 144TH ST,4,2019,19-59339
Fatal/Injury Collision,129A ST / 59A AVE,4,2019,19-59631
Fatal/Injury Collision,6900 143A ST,4,2019,19-60220
Fatal/Injury Collision,72ND AVE / 152ND ST,4,2019,19-61247
Fatal/Injury Collision,78TH AVE / 126A ST,4,2019,19-46563
Fatal/Injury Collision,64TH AVE / KING GEORGE BLVD,4,2019,19-48814
Fatal/Injury Collision,148TH ST / 66TH AVE,4,2019,19-49148
Fatal/Injury Collision,64TH AVE / 156TH ST,4,2019,19-50282
Fatal/Injury Collision,12600 72ND AVE,4,2019,19-52726
Fatal/Injury Collision,132ND ST / 80TH AVE,4,2019,19-52967
Fatal/Injury Collision,12600 68TH AVE,4,2019,19-54962
Fatal/Injury Collision,88TH AVE / 140TH ST,4,2019,19-55640
Fatal/Injury Collision,7300 KING GEORGE BLVD,4,2019,19-57132
Fatal/Injury Collision,72ND AVE / 137TH ST,4,2019,19-58030
Fatal/Injury Collision,7700 144TH ST,4,2019,19-58234
Fatal/Injury Collision,14100 71A AVE,4,2019,19-58278
Fatal/Injury Collision,72ND AVE / 152ND ST,4,2019,19-61754
Fatal/Injury Collision,12000 NORDEL WAY,4,2019,19-58173
Fatal/Injury Collision,179TH ST / GOLDEN EARS CONNECTOR,4,2019,19-53190
Fatal/Injury Collision,176TH ST OFRP / TRANS CANADA HWY,4,2019,19-53870
Fatal/Injury Collision,90TH AVE / HARVIE RD,4,2019,19-54154
Fatal/Injury Collision,56TH AVE / 168TH ST,4,2019,19-53121
Fatal/Injury Collision,7000 BLOCK 176TH ST,4,2019,19-46835
Fatal/Injury Collision,176TH ST / 56TH AVE,4,2019,19-49606
Fatal/Injury Collision,5000 176TH ST,4,2019,19-50542
Fatal/Injury Collision,60TH AVE / 184TH ST,4,2019,19-56189
Fatal/Injury Collision,56TH AVE / 184TH ST,4,2019,19-58474
Fatal/Injury Collision,48TH AVE / 152ND ST,4,2019,19-61571
Fatal/Injury Collision,16400 BLOCK 56TH AVE,4,2019,19-56509
Fatal/Injury Collision,7100 176TH ST,4,2019,19-57602
Fatal/Injury Collision,5700 BLOCK 176TH ST,4,2019,19-59324
Fatal/Injury Collision,5200 BLOCK 192ND ST,4,2019,19-59937
Fatal/Injury Collision,56TH AVE / 188TH ST,2,2019,19-25183
Fatal/Injury Collision,17700 60TH AVE,4,2019,19-60897
Fatal/Injury Collision,150TH ST / 24TH AVE,4,2019,19-46440
Fatal/Injury Collision,15100 24TH AVE,4,2019,19-48522
Fatal/Injury Collision,16100 20TH AVE,4,2019,19-51179
Fatal/Injury Collision,CRESCENT RD / ELGIN RD,4,2019,19-46234
Fatal/Injury Collision,1700 148TH ST,4,2019,19-50140
Fatal/Injury Collision,163RD ST / 24TH AVE,4,2019,19-52731
Fatal/Injury Collision,2300 160TH ST,4,2019,19-53393
Fatal/Injury Collision,4TH AVE / 176TH ST,4,2019,19-54947
Fatal/Injury Collision,2300 160TH ST,4,2019,19-55107
Fatal/Injury Collision,18TH AVE / 136TH ST,4,2019,19-60501
Fatal/Injury Collision,160TH ST / 24TH AVE,3,2019,19-32032
Fatal/Injury Collision,32ND AVE / 152ND ST,4,2019,19-50313
Fatal/Injury Collision,KING GEORGE BLVD OFRP / HWY 99,4,2019,19-60079
Fatal/Injury Collision,00 176TH ST,4,2019,19-45972
Fatal/Injury Collision,17300 2ND AVE,4,2019,19-49152
Fatal/Injury Collision,ACCESS RD / 152ND ST,4,2019,19-53955
Fatal/Injury Collision,00 176TH ST,4,2019,19-59065
Fatal/Injury Collision,2300 160TH ST,4,2019,19-55107
Graffiti,2443 150 ST,4,2019,21630109
Graffiti,6220 184 ST,4,2019,21526500
Graffiti,6275 128 ST,4,2019,21620687
Graffiti,13311 21A AVE,4,2019,21660024
Graffiti,15436 108 AVE,4,2019,21603817
Graffiti,10553 138A ST,4,2019,21578637
Graffiti,10215 150 ST,4,2019,21624361
Break and Enter - Business,10600 SCOTT RD,5,2019,19-61933
Break and Enter - Business,8800 144TH ST,4,2019,19-61965
Break and Enter - Business,10400 UNIVERSITY DR,5,2019,19-64314
Break and Enter - Business,10100 KING GEORGE BLVD,5,2019,19-65864
Break and Enter - Business,13600 105TH AVE,5,2019,19-66952
Break and Enter - Business,13300 OLD YALE RD,5,2019,19-66955
Break and Enter - Business,10100 KING GEORGE BLVD,5,2019,19-67111
Break and Enter - Business,12300 114TH AVE,5,2019,19-68248
Break and Enter - Business,10400 WHALLEY BLVD,5,2019,19-69442
Break and Enter - Business,13300 OLD YALE RD,5,2019,19-69821
Break and Enter - Business,12900 116A AVE,5,2019,19-69870
Break and Enter - Business,9600 134TH ST,5,2019,19-70408
Break and Enter - Business,13300 OLD YALE RD,5,2019,19-70816
Break and Enter - Business,13700 108TH AVE,5,2019,19-71732
Break and Enter - Business,13700 108TH AVE,5,2019,19-71847
Break and Enter - Business,13400 KING GEORGE BLVD,5,2019,19-72035
Break and Enter - Business,13600 FRASER HWY,5,2019,19-72192
Break and Enter - Business,13700 108TH AVE,5,2019,19-72783
Break and Enter - Business,10600 KING GEORGE BLVD,5,2019,19-72968
Break and Enter - Business,10600 KING GEORGE BLVD,5,2019,19-73205
Break and Enter - Business,13700 101ST AVE,5,2019,19-73233
Break and Enter - Business,13800 102ND AVE,5,2019,19-73570
Break and Enter - Business,13500 104TH AVE,5,2019,19-73812
Break and Enter - Business,13700 108TH AVE,5,2019,19-73943
Break and Enter - Business,13700 108TH AVE,5,2019,19-74094
Break and Enter - Business,12900 115TH AVE,5,2019,19-74961
Break and Enter - Business,13500 GATEWAY DR,5,2019,19-75191
Break and Enter - Business,13600 GROSVENOR RD,5,2019,19-75810
Break and Enter - Business,9800 WHALLEY BLVD,5,2019,19-76585
Break and Enter - Business,13600 105TH AVE,5,2019,19-76591
Break and Enter - Business,10300 SCOTT RD,5,2019,19-77192
Break and Enter - Business,13400 CENTRAL AVE,5,2019,19-77518
Break and Enter - Business,12300 INDUSTRIAL RD,5,2019,19-77746
Break and Enter - Business,10200 128TH ST,5,2019,19-78057
Break and Enter - Business,13700 108TH AVE,5,2019,19-78713
Break and Enter - Business,9600 KING GEORGE BLVD,5,2019,19-79209
Break and Enter - Business,13900 104TH AVE,5,2019,19-79276
Break and Enter - Business,13600 100TH AVE,5,2019,19-79394
Break and Enter - Residence,129A ST / 98TH AVE,4,2019,19-61007
Break and Enter - Residence,11900 99TH AVE,4,2019,19-61541
Break and Enter - Residence,14600 92ND AVE,5,2019,19-62119
Break and Enter - Residence,8900 142A ST,5,2019,19-64996
Break and Enter - Residence,9100 147TH ST,4,2019,19-65072
Break and Enter - Residence,13400 107A AVE,5,2019,19-67712
Break and Enter - Residence,9700 129A ST,5,2019,19-69893
Break and Enter - Residence,12200 99TH AVE,5,2019,19-71791
Break and Enter - Residence,9700 120A ST,5,2019,19-72799
Break and Enter - Residence,9800 WHALLEY BLVD,5,2019,19-72797
Break and Enter - Residence,13800 100TH AVE,5,2019,19-73738
Break and Enter - Residence,9500 140TH ST,5,2019,19-77157
Break and Enter - Residence,13200 KING GEORGE BLVD,5,2019,19-77752
Break and Enter - Residence,12800 93RD AVE,5,2019,19-77932
Break and Enter - Residence,13200 KING GEORGE BLVD,5,2019,19-79293
Break and Enter - Residence,9100 148TH ST,5,2019,19-64046
Break and Enter - Business,15500 104TH AVE,4,2019,19-60766
Break and Enter - Business,16300 104TH AVE,5,2019,19-63463
Break and Enter - Business,16400 WATSON DR,5,2019,19-63762
Break and Enter - Business,15800 84TH AVE,5,2019,19-63909
Break and Enter - Business,15200 100TH AVE,5,2019,19-64791
Break and Enter - Business,16300 104TH AVE,5,2019,19-65762
Break and Enter - Business,15900 84TH AVE,5,2019,19-66648
Break and Enter - Business,14800 104TH AVE,5,2019,19-67048
Break and Enter - Business,15200 103A AVE,5,2019,19-68378
Break and Enter - Business,16000 83RD AVE,5,2019,19-69508
Break and Enter - Business,9000 152ND ST,5,2019,19-69923
Break and Enter - Business,10200 149TH ST,5,2019,19-76233
Break and Enter - Business,10200 152ND ST,5,2019,19-77724
Break and Enter - Business,10000 148TH ST,5,2019,19-77766
Break and Enter - Business,15100 101ST AVE,5,2019,19-78450
Break and Enter - Business,14000 108TH AVE,5,2019,19-78547
Break and Enter - Business,10100 149TH ST,5,2019,19-79093
Break and Enter - Residence,15400 107A AVE,5,2019,19-63232
Break and Enter - Residence,10600 150TH ST,5,2019,19-63681
Break and Enter - Residence,15400 94TH AVE,5,2019,19-64628
